id,text,toxic,obscene,threat,insult,identity_hate
"""userName"":""seja****"",""userProfileImage""","""노트북을 사고말지 장난하나 ㅋㅋ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""dlaq****"",""userProfileImage""","""삼성은 호재가 많은데 왜 연기금 개들이  삼성 공매해서 자국 기업 주가를 떨구는지 모르겠네 공매 금지법 민들어라 코스피 바닥이라 다들 미주하면 좋겠니??""",1.0,0.0,0.0,0.0,0.0
"""userName"":""dave****"",""userProfileImage""","""ㅈㅅ족이 매일 삼성 악플달고 다니는거 보고 삼성 응원함""",0.0,0.0,0.0,0.0,0.0
"""userName"":""slad****"",""userProfileImage""","""미친기술력봐..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wjdg****"",""userProfileImage""","""진짜 사고 싶다 ....""",0.0,0.0,0.0,0.0,0.0
"""userName"":""leel****"",""userProfileImage""","""삼성의 최대적폐는 문재앙,절라도, 짱깨""",1.0,0.0,0.0,1.0,1.0
"""userName"":""geom****"",""userProfileImage""","""주가 올라가는 소리~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mido****"",""userProfileImage""","""납치당한 외계인 밥은 잘 먹이고 있나""",1.0,0.0,0.0,0.0,0.0
"""userName"":""hjoo****"",""userProfileImage""","""하지만 삼성도 중국의 바이러스기술은 따라잡지못할걸??""",1.0,0.0,0.0,0.0,0.0
"""userName"":""mbso****"",""userProfileImage""","""멋지다ㅋㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""good****"",""userProfileImage""","""삼성 응원합니다~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wjdd****"",""userProfileImage""","""대한민국은 삼성이 살리고, 노조가 망치고.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""daha****"",""userProfileImage""","""착.착.접는 노트북이나\n만들면 모를까 실효성 거의\n없업보임""",1.0,0.0,0.0,0.0,0.0
"""userName"":""mikt****"",""userProfileImage""","""조만간 짱깨들이 또 기술자 빼갈려고하겠네 ㅋㅋ""",1.0,0.0,0.0,1.0,1.0
"""userName"":""gusd****"",""userProfileImage""","""대단합니다!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cs_3****"",""userProfileImage""","""중국에 기술력 뺏기는거 조심해라""",1.0,0.0,0.0,0.0,1.0
"""userName"":""guri****"",""userProfileImage""","""중국공산당원 산업스파이들 얼마나 있을까?""",1.0,0.0,0.0,0.0,1.0
"""userName"":""kimj****"",""userProfileImage""","""진짜 삼성은 미친거 같다 이건희 정신이 계속 이어지는구나""",1.0,0.0,0.0,0.0,0.0
"""userName"":""juni****"",""userProfileImage""","""14억의 인구수를 보유한 나라가 꿈만 꾸니까 안되는거,,""",1.0,0.0,0.0,1.0,0.0
"""userName"":""sang****"",""userProfileImage""","""우리나라를 대표하는 기업인 삼성이 또 불가능할거라 생각하는 혁신적인 기술을 개발할 수도 있다니 정말 자랑스럽습니다. 삼성의 기술력은 다른 나라 어떤 기업의 기술과 비교해도 절대 질 수 없는 기술 가지고 있다고 생각합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""choi****"",""userProfileImage""","""갓성""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ek22****"",""userProfileImage""","""넘 무거워.\n언제 가벼워지냐?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""ener****"",""userProfileImage""","""애플은 저런거 못하노 ?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""jung****"",""userProfileImage""","""중국이 만든다고한건 물론 삼성이 먼저 만들면 그거 카피해서 만든다는뜻이었지""",1.0,0.0,0.0,0.0,1.0
"""userName"":""koro****"",""userProfileImage""","""역시 삼성전자 브랜드 가치가 세계 5위인 만큼 대단하네요. 앞으로도 계속해서 좋은 성능을 발휘할 수 있는 전자제품을 만들어서 더욱 잘 되면 좋겠네요.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""boge****"",""userProfileImage""","""한국에서영원하리~ 삼성전자 멋진폰들 많이내세요ㅎ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""vusw****"",""userProfileImage""","""주식 하고나서부터 최대한 국산품 쓰려고 노력합니다 \n삼성화이팅~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""7202****"",""userProfileImage""","""외계인을 고문하는구나~~~~♡♡""",1.0,0.0,0.0,0.0,0.0
"""userName"":""1940****"",""userProfileImage""","""OOO같은 중국조심. 문재인조심""",1.0,0.0,0.0,1.0,1.0
"""userName"":""dpse****"",""userProfileImage""","""멋있긴한데... 노트북에 휴대폰기능을 넣어라...무겁고 커서... 손목에 순간 힘풀리면 떨어뜨리고 깨지고....ㅠㅠ  이젠 한손폰 찾기가 왜이리 힘든건지.. 지플립3쓰는데 몇년뒤 큰폰들만 있을까.. 벌써 겁난다..""",1.0,0.0,0.0,0.0,0.0
"""userName"":""myhe****"",""userProfileImage""","""하루도 빼놋지않코.ss기사는 빠지는날 없네.\nSs님 오늘 기사 맘에 드시는지요,백억이 필요한데.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""fish****"",""userProfileImage""","""저 정도 만들 기술력이 있다는걸 보여주는거지\n팔면 안 필요하다 느끼면 그때가서 본인들 판단으로 사던 말던 하면되는거지 남들도 포기한 기술력을 가지고 있다는게 대단한거지 뭘 그렇게 안 좋게 보는 사람들이 많은건지""",0.0,0.0,0.0,0.0,0.0
"""userName"":""bo67****"",""userProfileImage""","""핸드폰 악세사리가 예뻐야 잘팔리는듯""",0.0,0.0,0.0,0.0,0.0
"""userName"":""minj****"",""userProfileImage""","""스파이 중국은 폭망해라!!""",1.0,0.0,0.0,1.0,1.0
"""userName"":""777l****"",""userProfileImage""","""우리나라 기술력은 정말 대단한 것 같아요.\n다른 나라는 꿈만 꾸고 현실로 옮기지 못하는 것들을 우리나라에서 선보이고 있다니 정말 멋있네요.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""seeu****"",""userProfileImage""","""짱깨가 뭘 만들어??? 지구가 멸망하고 우주가 뒤섞인다해도 쳐 빼겨대기만하지!!!""",1.0,0.0,0.0,1.0,1.0
"""userName"":""jy99****"",""userProfileImage""","""이모~~~~~~  여기 숟가락 하나만 주세요~~~!!  ㅡ 문 ㅡ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""owla****"",""userProfileImage""","""두깨는 5센치~ 무게는 50그램""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mtu5****"",""userProfileImage""","""짱꼴라가 못만들게 특허란 특허 다내고 짝퉁이더 뭐던 만들면 엄벌에 처해라""",1.0,0.0,0.0,1.0,1.0
"""userName"":""1109****"",""userProfileImage""","""삼성 최고여 . 세계를 제패하다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""news****"",""userProfileImage""","""그럴리가요?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""mhja****"",""userProfileImage""","""짱깨들은 못하지 베끼기 가능하지만 인구많음모하니공산당들  하는짓은벌레들이지 ㅋㅋㅋ 적와대갱이보다는똑똑하겠지""",1.0,0.0,0.0,1.0,1.0
"""userName"":""bmpz****"",""userProfileImage""","""역시 전자기기 분야 상위권의 대기업 삼성인거 같네요. 항상 앞서나가고 새로운 기술력을 뽐내는 최고의 기업이 한국 기업이라는 사실이 아주 자랑스럽습니다. 앞으로도 항상 새로운 기술을 개발하고 세계를 이끌어 나가는 기업이 되었으면 좋겠네요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""drby****"",""userProfileImage""","""이재룡 대통령!!♡""",0.0,0.0,0.0,0.0,0.0
"""userName"":""angs****"",""userProfileImage""","""역쉬..삼성""",0.0,0.0,0.0,0.0,0.0
"""userName"":""okhy****"",""userProfileImage""","""중국에 엄청 팔리겠네요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""glay****"",""userProfileImage""","""삼성 굿!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mone****"",""userProfileImage""","""멋지다~~~!!!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jute****"",""userProfileImage""","""삼성은 하드웨어 기술은  좋은덕\nOS기술은  최악이다?!\n그러니 타이젠OS망했짜나?\nㅋㅋㅋ""",1.0,0.0,0.0,1.0,0.0
"""userName"":""8083****"",""userProfileImage""","""이젠 핸폰을 종이처렴 꾸겨넣고 사용하는 시대오나""",1.0,0.0,0.0,0.0,0.0
"""userName"":""enfl****"",""userProfileImage""","""그양 미니 컴퓨터   만들어도 조을듯""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sing****"",""userProfileImage""","""만들수있다고 해도 이거 배터리 넣을 공간 됨?\n배터리 해결못하면 상품화 불가능해보이는데...두께 커져야 가능해보이는데..""",1.0,0.0,0.0,0.0,0.0
"""userName"":""hox5****"",""userProfileImage""","""삼성은 애플꺼 베끼려고 허나?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""kevi****"",""userProfileImage""","""폴더블 깎는 장인""",0.0,0.0,0.0,0.0,0.0
"""userName"":""whgu****"",""userProfileImage""","""원도우만 설치되면 놋북은 유물이 될듯""",0.0,0.0,0.0,0.0,0.0
"""userName"":""leee****"",""userProfileImage""","""이거 나오면 산다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cybe****"",""userProfileImage""","""무조건 산다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""bbet****"",""userProfileImage""","""뒤질래 씨발년아 창년아""",1.0,1.0,1.0,0.0,0.0
"""userName"":""winn****"",""userProfileImage""","""대한민국""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cool****"",""userProfileImage""","""삼성은 특허 담당하는 애들이 개념 특허 들고가면 에이~이게  되겠어요 하고 자른다. 자기 일이 많아지거든.. 특허 등록했다는 건 어느 정도 제품개발이 되었다는 소리지.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ggrl****"",""userProfileImage""","""킹성""",0.0,0.0,0.0,0.0,0.0
"""userName"":""bbb5****"",""userProfileImage""","""어제 폰하러갓는데  안하고왓는데 기다린다  6개월  나와라  가지고싶으다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""skyy****"",""userProfileImage""","""적절한 창의력과 적절한 디자인 그리고 뛰어난 기술력 무엇보다 새롭게 내뵈이는 선두주자의 용기 ... 판매와 순수익률이 아이폰을 따라잡긴 힘들겠지만 언젠간 휴대폰전쟁을 뛰어넘어 새로운 디바이스에서 더 크게 성공했으면 좋겠다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""bas3****"",""userProfileImage""","""역시 삼성....멋지다..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""musk****"",""userProfileImage""","""폴드3도 카메라 5개 아닌가요?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jelo****"",""userProfileImage""","""쥰나비쌀듯 ㄷㄷ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""fore****"",""userProfileImage""","""삼성에서 롤러블폰 나오면 멋지긴 하겠다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hjsu****"",""userProfileImage""","""멋지네 이건 ㅋㅋ 무겁긴하것다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kimj****"",""userProfileImage""","""혁신에 혁신 굿굿""",0.0,0.0,0.0,0.0,0.0
"""userName"":""coco****"",""userProfileImage""","""우리나라에 삼성같은 기업이 있다는게 자랑스러운 것 같습니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""imin****"",""userProfileImage""","""벽돌 ㄷㄷㄷ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""raku****"",""userProfileImage""","""베가 넘버5  나올때  무겁고 크다고  할때들은  언제고..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ash4****"",""userProfileImage""","""역시 삼성""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hj88****"",""userProfileImage""","""지금도  무거워  응  아니거든""",1.0,0.0,0.0,0.0,0.0
"""userName"":""ash4****"",""userProfileImage""","""이동식 컴퓨터에 가깝네요\n얼른 출시되면 좋겠어요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jeou****"",""userProfileImage""","""삼성이라면 가능하지.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""shza****"",""userProfileImage""","""기술력을 돈주고사니 삼성좋다~ 꾸준히 번돈으로 연구비 투자해서 뭘만들어 주잖어~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""noro****"",""userProfileImage""","""삼성 화이팅""",0.0,0.0,0.0,0.0,0.0
"""userName"":""lmk5****"",""userProfileImage""","""지원 소프트웨어가 없어 망할 수 밖에 없는 컨셉.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""wmck****"",""userProfileImage""","""중국은 폴더블이나 롤러블 하나라도 성공시키고 도전하길""",1.0,0.0,0.0,0.0,1.0
"""userName"":""um01****"",""userProfileImage""","""다 만들어질때즈음 기강잡기위해 추가 구속 있을듯 우리나란 이미 망했다""",1.0,0.0,0.0,1.0,0.0
"""userName"":""know****"",""userProfileImage""","""LG는 폰사업 포기하길 잘했네. 최고의 한수였다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ippe****"",""userProfileImage""","""중국넘들은 짝퉁만 만들어라~니들이 무슨 개발이냐~""",1.0,0.0,0.0,1.0,1.0
"""userName"":""choi****"",""userProfileImage""","""삼성 외계인고문설도 믿을 수 있을거 같습니다.정말 자랑스럽고 멋지네요.어깨가 쭈욱 펴집니다. 민노 문 삼성 더이상 못살게 건들지마셈 진심 쪽팔림""",1.0,0.0,0.0,1.0,0.0
"""userName"":""aloh****"",""userProfileImage""","""굿""",0.0,0.0,0.0,0.0,0.0
"""userName"":""pmk1****"",""userProfileImage""","""이른바 폴러블(follerble) 폰이네 ㄷㄷ 얼른 나오길 !""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cano****"",""userProfileImage""","""멋지다 폰바꾸고싶네여 ㅎㅎㅎㅎ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""knsp****"",""userProfileImage""","""가격은 한  260,""",0.0,0.0,0.0,0.0,0.0
"""userName"":""grea****"",""userProfileImage""","""이정도면 외계인 인권 챙겨야되는거 아님? ㅋㅋㅋ 고문을 어떻게 하길래...""",1.0,0.0,0.0,0.0,0.0
"""userName"":""shck****"",""userProfileImage""","""삼성 화이팅\n삼성 좋아좋아""",0.0,0.0,0.0,0.0,0.0
"""userName"":""lee7****"",""userProfileImage""","""폴러블""",0.0,0.0,0.0,0.0,0.0
"""userName"":""87lk****"",""userProfileImage""","""폴드가 이래저래 생각하면 말도 안되게 비싼건 아닌데 활용처가 마땅치 않은것 같음. 특히 유튜브 볼때 레터박스가 너무 커서 거슬림. 비율 조절이 필요해 보입니다. 스냅888이 제 성능도 안나오고 발열도 못잡고""",1.0,0.0,0.0,0.0,0.0
"""userName"":""kjh9****"",""userProfileImage""","""이제 소프트웨어만 완벽하면 압승인데.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jinh****"",""userProfileImage""","""난 필요없다. 10만원에 판다면 모를까""",1.0,0.0,0.0,0.0,0.0
"""userName"":""unia****"",""userProfileImage""","""Free HONGKONG""",1.0,0.0,0.0,0.0,1.0
"""userName"":""rusi****"",""userProfileImage""","""애초에 중국 늬들이 만든게 뭐있음 ..??""",1.0,0.0,0.0,0.0,1.0
"""userName"":""mibs****"",""userProfileImage""","""삼성  이재용   홧팅입니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""leki****"",""userProfileImage""","""나오겠니? 한심한것들..""",1.0,0.0,0.0,0.0,0.0
"""userName"":""rama****"",""userProfileImage""","""삼성에 외계인 근무한다는거 실화인 모양이네.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""amo8****"",""userProfileImage""","""대박... 휴대폰은 만들면 너무 두꺼울것같고 노트북 출시되면 대박일듯~~^^!!  삼성 상황 한번 내라~~!!!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mana****"",""userProfileImage""","""겁나비싸겠다ㅜㅜ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""qpzm****"",""userProfileImage""","""권불 십년이라 했던가. 문정부 5년간의 악연 끊자. 세금 그만 착취해라. 호환마마 보다 세금 충이들 싫다. 정권 바꾸자.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""grac****"",""userProfileImage""","""삼성은.... 미쳤다 정말.... 와... 정말 이거 나오면 정말 대박이다...""",0.0,0.0,0.0,0.0,0.0
"""userName"":""busi****"",""userProfileImage""","""음 초격차 하드웨어""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hkch****"",""userProfileImage""","""특허는 가능하지 실현이 문제지""",1.0,0.0,0.0,0.0,0.0
"""userName"":""fina****"",""userProfileImage""","""3단계어서 4단계도 나오겄네""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hell****"",""userProfileImage""","""LG야 팬택 망할때 팬택 인수해서   스카이 브랜드 가져왔으면 갤럭시랑 같이 잘나갔을텐데 ㅠ.ㅠ 아쉽다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""nice****"",""userProfileImage""","""혁신의선도주자. 소프트만 빋춰주면 미래는 삼성이 주도하려나""",0.0,0.0,0.0,0.0,0.0
"""userName"":""natu****"",""userProfileImage""","""옵티머스Q 2021""",0.0,0.0,0.0,0.0,0.0
"""userName"":""pico****"",""userProfileImage""","""대단하다~삼성~^^/""",0.0,0.0,0.0,0.0,0.0
"""userName"":""uniu****"",""userProfileImage""","""걸리적거리고  두껍기만하지. 한손으로 들기도 힘들고 아무짝에도  쓸모없는거""",1.0,0.0,0.0,1.0,0.0
"""userName"":""xyre****"",""userProfileImage""","""저거 생산한다고 중국에 건설하면 기술유출3초컷당하고 급중국에서 짝퉁 오지게나올듯""",1.0,0.0,0.0,0.0,1.0
"""userName"":""skag****"",""userProfileImage""","""삼성 미국으로 가는것 같던데 미국에 20조공장 짓는다고 하더라!\n본사이전 할듯.\n그런데 베드남에서 중국에서 만들어서 들여와서 국내에 비싸게 팔아먹고 국내 기업들 국민들 알기를 개돼지로보고있다.\n선진국에 가서는 엄청싸게 팔고\n강한놈에게는 약하고 약한놈에게는 강한 국민성 어딜가냐구\n꼴랑 내구성 2~3년짜리를 가전제품들을 다 일부러 그렇게 만들어 지속가능경영이라는 말로 국민들 호구 만든는 국내 기업들 정신 번쩍들게 국민들이 불매 한번 해야하는데\n정부에서 기업들 배 불릴려고 해외 싼 제품들 다 틀어막고 \n국내기업들 밀어주고 ㅉㅉㅉ""",1.0,0.0,0.0,1.0,1.0
